image_path,cluster_id,emotion
final_dataset\happy_15540.jpg,1,Stressed
final_dataset\happy_15541.jpg,3,Angry
final_dataset\happy_15548.jpg,2,Neutral
final_dataset\happy_15553.jpg,0,Surprised
final_dataset\happy_15547.jpg,2,Neutral
final_dataset\happy_15550.jpg,2,Neutral
final_dataset\happy_15549.jpg,4,Calm
final_dataset\happy_15551.jpg,0,Surprised
final_dataset\happy_15552.jpg,0,Surprised
final_dataset\happy_15554.jpg,1,Stressed
final_dataset\happy_15556.jpg,2,Neutral
final_dataset\happy_15559.jpg,2,Neutral
final_dataset\happy_15555.jpg,4,Calm
final_dataset\happy_15560.jpg,2,Neutral
final_dataset\happy_15561.jpg,1,Stressed
final_dataset\happy_15557.jpg,2,Neutral
final_dataset\happy_15558.jpg,0,Surprised
final_dataset\happy_15564.jpg,2,Neutral
final_dataset\happy_15562.jpg,4,Calm
final_dataset\happy_15567.jpg,2,Neutral
final_dataset\happy_15563.jpg,5,Sad
final_dataset\happy_15565.jpg,4,Calm
final_dataset\happy_15568.jpg,2,Neutral
final_dataset\happy_15566.jpg,4,Calm
final_dataset\happy_15570.jpg,2,Neutral
final_dataset\happy_15569.jpg,3,Angry
final_dataset\happy_15575.jpg,0,Surprised
final_dataset\happy_15576.jpg,4,Calm
final_dataset\happy_15571.jpg,3,Angry
final_dataset\happy_15572.jpg,3,Angry
final_dataset\happy_15574.jpg,4,Calm
final_dataset\happy_15573.jpg,2,Neutral
final_dataset\happy_15577.jpg,3,Angry
final_dataset\happy_15580.jpg,4,Calm
final_dataset\happy_15578.jpg,6,Happy
final_dataset\happy_15584.jpg,5,Sad
final_dataset\happy_15579.jpg,2,Neutral
final_dataset\happy_15581.jpg,2,Neutral
final_dataset\happy_15587.jpg,2,Neutral
final_dataset\happy_15583.jpg,2,Neutral
final_dataset\happy_15585.jpg,0,Surprised
final_dataset\happy_15591.jpg,3,Angry
final_dataset\happy_15582.jpg,2,Neutral
final_dataset\happy_15588.jpg,4,Calm
final_dataset\happy_15586.jpg,4,Calm
final_dataset\happy_15589.jpg,2,Neutral
final_dataset\happy_15590.jpg,2,Neutral
final_dataset\happy_15595.jpg,6,Happy
final_dataset\happy_15596.jpg,4,Calm
final_dataset\happy_15597.jpg,2,Neutral
final_dataset\happy_15592.jpg,6,Happy
final_dataset\happy_15593.jpg,1,Stressed
final_dataset\happy_15600.jpg,4,Calm
final_dataset\happy_15594.jpg,1,Stressed
final_dataset\happy_15601.jpg,0,Surprised
final_dataset\happy_15598.jpg,2,Neutral
final_dataset\happy_15599.jpg,2,Neutral
final_dataset\happy_15605.jpg,1,Stressed
final_dataset\happy_15602.jpg,2,Neutral
final_dataset\happy_15604.jpg,0,Surprised
final_dataset\happy_15607.jpg,1,Stressed
final_dataset\happy_15606.jpg,4,Calm
final_dataset\happy_15603.jpg,4,Calm
final_dataset\happy_15611.jpg,0,Surprised
final_dataset\happy_15615.jpg,2,Neutral
final_dataset\happy_15608.jpg,4,Calm
final_dataset\happy_15610.jpg,1,Stressed
final_dataset\happy_15609.jpg,2,Neutral
final_dataset\happy_15612.jpg,2,Neutral
final_dataset\happy_15617.jpg,0,Surprised
final_dataset\happy_15613.jpg,6,Happy
final_dataset\happy_15614.jpg,0,Surprised
final_dataset\happy_15616.jpg,1,Stressed
final_dataset\happy_15624.jpg,2,Neutral
final_dataset\happy_15619.jpg,2,Neutral
final_dataset\happy_15618.jpg,2,Neutral
final_dataset\happy_15622.jpg,2,Neutral
final_dataset\happy_15620.jpg,0,Surprised
final_dataset\happy_15621.jpg,3,Angry
final_dataset\happy_15626.jpg,2,Neutral
final_dataset\happy_15623.jpg,1,Stressed
final_dataset\happy_15625.jpg,1,Stressed
final_dataset\happy_15632.jpg,4,Calm
final_dataset\happy_15628.jpg,2,Neutral
final_dataset\happy_15636.jpg,1,Stressed
final_dataset\happy_15627.jpg,4,Calm
final_dataset\happy_15635.jpg,2,Neutral
final_dataset\happy_15629.jpg,4,Calm
final_dataset\happy_15630.jpg,4,Calm
final_dataset\happy_15639.jpg,0,Surprised
final_dataset\happy_15638.jpg,4,Calm
final_dataset\happy_15637.jpg,0,Surprised
final_dataset\happy_15631.jpg,2,Neutral
final_dataset\happy_15634.jpg,6,Happy
final_dataset\happy_15633.jpg,2,Neutral
final_dataset\happy_15644.jpg,2,Neutral
final_dataset\happy_15642.jpg,3,Angry
final_dataset\happy_15645.jpg,1,Stressed
final_dataset\happy_15640.jpg,4,Calm
final_dataset\happy_15641.jpg,2,Neutral
final_dataset\happy_15643.jpg,1,Stressed
final_dataset\happy_15648.jpg,3,Angry
final_dataset\happy_15651.jpg,4,Calm
final_dataset\happy_15646.jpg,1,Stressed
final_dataset\happy_15647.jpg,1,Stressed
final_dataset\happy_15649.jpg,1,Stressed
final_dataset\happy_15654.jpg,2,Neutral
final_dataset\happy_15650.jpg,4,Calm
final_dataset\happy_15652.jpg,2,Neutral
final_dataset\happy_15653.jpg,0,Surprised
final_dataset\happy_15658.jpg,1,Stressed
final_dataset\happy_15655.jpg,5,Sad
final_dataset\happy_15656.jpg,1,Stressed
final_dataset\happy_15657.jpg,0,Surprised
final_dataset\happy_15660.jpg,3,Angry
final_dataset\happy_15659.jpg,1,Stressed
final_dataset\happy_15662.jpg,4,Calm
final_dataset\happy_15661.jpg,4,Calm
final_dataset\happy_15664.jpg,4,Calm
final_dataset\happy_15663.jpg,1,Stressed
final_dataset\happy_15667.jpg,2,Neutral
final_dataset\happy_15666.jpg,2,Neutral
final_dataset\happy_15669.jpg,4,Calm
final_dataset\happy_15668.jpg,0,Surprised
final_dataset\happy_15665.jpg,1,Stressed
final_dataset\happy_15673.jpg,2,Neutral
final_dataset\happy_15670.jpg,3,Angry
final_dataset\happy_15671.jpg,2,Neutral
final_dataset\happy_15672.jpg,0,Surprised
final_dataset\happy_15678.jpg,4,Calm
final_dataset\happy_15677.jpg,1,Stressed
final_dataset\happy_15675.jpg,0,Surprised
final_dataset\happy_15674.jpg,4,Calm
final_dataset\happy_15676.jpg,1,Stressed
final_dataset\happy_15685.jpg,4,Calm
final_dataset\happy_15679.jpg,1,Stressed
final_dataset\happy_15683.jpg,1,Stressed
final_dataset\happy_15680.jpg,4,Calm
final_dataset\happy_15682.jpg,2,Neutral
final_dataset\happy_15681.jpg,5,Sad
final_dataset\happy_15689.jpg,1,Stressed
final_dataset\happy_15691.jpg,4,Calm
final_dataset\happy_15692.jpg,4,Calm
final_dataset\happy_15684.jpg,1,Stressed
final_dataset\happy_15690.jpg,1,Stressed
final_dataset\happy_15687.jpg,0,Surprised
final_dataset\happy_15686.jpg,4,Calm
final_dataset\happy_15697.jpg,4,Calm
final_dataset\happy_15695.jpg,2,Neutral
final_dataset\happy_15696.jpg,2,Neutral
final_dataset\happy_15694.jpg,2,Neutral
final_dataset\happy_15698.jpg,1,Stressed
final_dataset\happy_15693.jpg,2,Neutral
final_dataset\happy_15688.jpg,0,Surprised
final_dataset\happy_15704.jpg,2,Neutral
final_dataset\happy_15699.jpg,2,Neutral
final_dataset\happy_15700.jpg,2,Neutral
final_dataset\happy_15702.jpg,0,Surprised
final_dataset\happy_15707.jpg,2,Neutral
final_dataset\happy_15703.jpg,2,Neutral
final_dataset\happy_15701.jpg,2,Neutral
final_dataset\happy_15708.jpg,4,Calm
final_dataset\happy_15712.jpg,3,Angry
final_dataset\happy_15705.jpg,4,Calm
final_dataset\happy_15706.jpg,2,Neutral
final_dataset\happy_15710.jpg,4,Calm
final_dataset\happy_15709.jpg,4,Calm
final_dataset\happy_15714.jpg,4,Calm
final_dataset\happy_15713.jpg,2,Neutral
final_dataset\happy_15711.jpg,4,Calm
final_dataset\happy_15718.jpg,4,Calm
final_dataset\happy_15715.jpg,1,Stressed
final_dataset\happy_15716.jpg,1,Stressed
final_dataset\happy_15717.jpg,1,Stressed
final_dataset\happy_15719.jpg,1,Stressed
final_dataset\happy_15724.jpg,2,Neutral
final_dataset\happy_15720.jpg,2,Neutral
final_dataset\happy_15728.jpg,4,Calm
final_dataset\happy_15722.jpg,0,Surprised
final_dataset\happy_15721.jpg,1,Stressed
final_dataset\happy_15725.jpg,5,Sad
final_dataset\happy_15723.jpg,0,Surprised
final_dataset\happy_15726.jpg,2,Neutral
final_dataset\happy_15729.jpg,4,Calm
final_dataset\happy_15727.jpg,2,Neutral
final_dataset\happy_15735.jpg,4,Calm
final_dataset\happy_15736.jpg,5,Sad
final_dataset\happy_15730.jpg,0,Surprised
final_dataset\happy_15732.jpg,1,Stressed
final_dataset\happy_15731.jpg,4,Calm
final_dataset\happy_15733.jpg,0,Surprised
final_dataset\happy_15739.jpg,4,Calm
final_dataset\happy_15734.jpg,4,Calm
final_dataset\happy_15744.jpg,4,Calm
final_dataset\happy_15742.jpg,2,Neutral
final_dataset\happy_15743.jpg,1,Stressed
final_dataset\happy_15745.jpg,4,Calm
final_dataset\happy_15738.jpg,2,Neutral
final_dataset\happy_15737.jpg,4,Calm
final_dataset\happy_15746.jpg,2,Neutral
final_dataset\happy_15747.jpg,3,Angry
final_dataset\happy_15753.jpg,0,Surprised
final_dataset\happy_15750.jpg,4,Calm
final_dataset\happy_15741.jpg,0,Surprised
final_dataset\happy_15740.jpg,2,Neutral
final_dataset\happy_15752.jpg,4,Calm
final_dataset\happy_15749.jpg,1,Stressed
final_dataset\happy_15748.jpg,2,Neutral
final_dataset\happy_15751.jpg,2,Neutral
final_dataset\happy_15755.jpg,2,Neutral
final_dataset\happy_15754.jpg,2,Neutral
final_dataset\happy_15757.jpg,2,Neutral
final_dataset\happy_15756.jpg,0,Surprised
final_dataset\happy_15761.jpg,2,Neutral
final_dataset\happy_15760.jpg,0,Surprised
final_dataset\happy_15758.jpg,0,Surprised
final_dataset\happy_15759.jpg,2,Neutral
final_dataset\happy_15762.jpg,3,Angry
final_dataset\happy_15764.jpg,0,Surprised
final_dataset\happy_15763.jpg,0,Surprised
final_dataset\happy_15766.jpg,4,Calm
final_dataset\happy_15771.jpg,1,Stressed
final_dataset\happy_15765.jpg,2,Neutral
final_dataset\happy_15770.jpg,1,Stressed
final_dataset\happy_15767.jpg,0,Surprised
final_dataset\happy_15768.jpg,4,Calm
final_dataset\happy_15769.jpg,4,Calm
final_dataset\happy_15774.jpg,2,Neutral
final_dataset\happy_15772.jpg,4,Calm
final_dataset\happy_15777.jpg,4,Calm
final_dataset\happy_15773.jpg,1,Stressed
final_dataset\happy_15775.jpg,2,Neutral
final_dataset\happy_15776.jpg,1,Stressed
final_dataset\happy_15778.jpg,4,Calm
final_dataset\happy_15780.jpg,1,Stressed
final_dataset\happy_15782.jpg,0,Surprised
final_dataset\happy_15779.jpg,1,Stressed
final_dataset\happy_15786.jpg,1,Stressed
final_dataset\happy_15781.jpg,1,Stressed
final_dataset\happy_15783.jpg,0,Surprised
final_dataset\happy_15784.jpg,2,Neutral
final_dataset\happy_15785.jpg,5,Sad
final_dataset\happy_15787.jpg,2,Neutral
final_dataset\happy_15789.jpg,0,Surprised
final_dataset\happy_15788.jpg,1,Stressed
final_dataset\happy_15792.jpg,5,Sad
final_dataset\happy_15797.jpg,1,Stressed
final_dataset\happy_15790.jpg,5,Sad
final_dataset\happy_15791.jpg,1,Stressed
final_dataset\happy_15793.jpg,4,Calm
final_dataset\happy_15796.jpg,2,Neutral
final_dataset\happy_15798.jpg,4,Calm
final_dataset\happy_15794.jpg,3,Angry
final_dataset\happy_15799.jpg,1,Stressed
final_dataset\happy_15795.jpg,2,Neutral
final_dataset\happy_15800.jpg,0,Surprised
final_dataset\happy_15801.jpg,2,Neutral
final_dataset\happy_15804.jpg,4,Calm
final_dataset\happy_15808.jpg,4,Calm
final_dataset\happy_15802.jpg,1,Stressed
final_dataset\happy_15803.jpg,2,Neutral
final_dataset\happy_15805.jpg,3,Angry
final_dataset\happy_15806.jpg,2,Neutral
final_dataset\happy_15807.jpg,0,Surprised
final_dataset\happy_15809.jpg,3,Angry
final_dataset\happy_15815.jpg,0,Surprised
final_dataset\happy_15810.jpg,1,Stressed
final_dataset\happy_15813.jpg,2,Neutral
final_dataset\happy_15816.jpg,4,Calm
final_dataset\happy_15811.jpg,4,Calm
final_dataset\happy_15812.jpg,3,Angry
final_dataset\happy_15814.jpg,1,Stressed
final_dataset\happy_15822.jpg,4,Calm
final_dataset\happy_15819.jpg,0,Surprised
final_dataset\happy_15817.jpg,4,Calm
final_dataset\happy_15818.jpg,4,Calm
final_dataset\happy_15824.jpg,1,Stressed
final_dataset\happy_15821.jpg,2,Neutral
final_dataset\happy_15820.jpg,1,Stressed
final_dataset\happy_15825.jpg,1,Stressed
final_dataset\happy_15823.jpg,2,Neutral
final_dataset\happy_15827.jpg,0,Surprised
final_dataset\happy_15826.jpg,1,Stressed
final_dataset\happy_15828.jpg,0,Surprised
final_dataset\happy_15830.jpg,1,Stressed
final_dataset\happy_15829.jpg,1,Stressed
final_dataset\happy_15831.jpg,4,Calm
final_dataset\happy_15833.jpg,4,Calm
final_dataset\happy_15834.jpg,5,Sad
final_dataset\happy_15832.jpg,3,Angry
final_dataset\happy_15835.jpg,1,Stressed
final_dataset\happy_15838.jpg,2,Neutral
final_dataset\happy_15836.jpg,4,Calm
final_dataset\happy_15837.jpg,2,Neutral
final_dataset\happy_15842.jpg,4,Calm
final_dataset\happy_15843.jpg,0,Surprised
final_dataset\happy_15839.jpg,1,Stressed
final_dataset\happy_15846.jpg,1,Stressed
final_dataset\happy_15844.jpg,4,Calm
final_dataset\happy_15840.jpg,4,Calm
final_dataset\happy_15841.jpg,0,Surprised
final_dataset\happy_15845.jpg,0,Surprised
final_dataset\happy_15852.jpg,2,Neutral
final_dataset\happy_15847.jpg,0,Surprised
final_dataset\happy_15848.jpg,0,Surprised
final_dataset\happy_15849.jpg,0,Surprised
final_dataset\happy_15856.jpg,4,Calm
final_dataset\happy_15850.jpg,4,Calm
final_dataset\happy_15851.jpg,4,Calm
final_dataset\happy_15853.jpg,5,Sad
final_dataset\happy_15855.jpg,2,Neutral
final_dataset\happy_15854.jpg,4,Calm
final_dataset\happy_15858.jpg,0,Surprised
final_dataset\happy_15865.jpg,6,Happy
final_dataset\happy_15864.jpg,1,Stressed
final_dataset\happy_15857.jpg,5,Sad
final_dataset\happy_15860.jpg,2,Neutral
final_dataset\happy_15859.jpg,2,Neutral
final_dataset\happy_15862.jpg,5,Sad
final_dataset\happy_15861.jpg,4,Calm
final_dataset\happy_15869.jpg,4,Calm
final_dataset\happy_15863.jpg,3,Angry
final_dataset\happy_15866.jpg,2,Neutral
final_dataset\happy_15872.jpg,3,Angry
final_dataset\happy_15868.jpg,5,Sad
final_dataset\happy_15867.jpg,3,Angry
final_dataset\happy_15870.jpg,2,Neutral
final_dataset\happy_15876.jpg,1,Stressed
final_dataset\happy_15871.jpg,2,Neutral
final_dataset\happy_15874.jpg,4,Calm
final_dataset\happy_15873.jpg,2,Neutral
final_dataset\happy_15875.jpg,2,Neutral
final_dataset\happy_15880.jpg,1,Stressed
final_dataset\happy_15878.jpg,3,Angry
final_dataset\happy_15877.jpg,6,Happy
final_dataset\happy_15879.jpg,0,Surprised
final_dataset\happy_15885.jpg,1,Stressed
final_dataset\happy_15882.jpg,1,Stressed
final_dataset\happy_15881.jpg,4,Calm
final_dataset\happy_15883.jpg,3,Angry
final_dataset\happy_15886.jpg,2,Neutral
final_dataset\happy_15884.jpg,2,Neutral
final_dataset\happy_15889.jpg,3,Angry
final_dataset\happy_15887.jpg,2,Neutral
final_dataset\happy_15888.jpg,2,Neutral
final_dataset\happy_15892.jpg,1,Stressed
final_dataset\happy_15893.jpg,2,Neutral
final_dataset\happy_15894.jpg,3,Angry
final_dataset\happy_15891.jpg,2,Neutral
final_dataset\happy_15897.jpg,2,Neutral
final_dataset\happy_15890.jpg,2,Neutral
final_dataset\happy_15895.jpg,1,Stressed
final_dataset\happy_15902.jpg,4,Calm
final_dataset\happy_15896.jpg,0,Surprised
final_dataset\happy_15898.jpg,3,Angry
final_dataset\happy_15901.jpg,2,Neutral
final_dataset\happy_15899.jpg,0,Surprised
final_dataset\happy_15900.jpg,0,Surprised
final_dataset\happy_15906.jpg,2,Neutral
final_dataset\happy_15903.jpg,3,Angry
final_dataset\happy_15905.jpg,0,Surprised
final_dataset\happy_15911.jpg,4,Calm
final_dataset\happy_15908.jpg,2,Neutral
final_dataset\happy_15909.jpg,1,Stressed
final_dataset\happy_15907.jpg,3,Angry
final_dataset\happy_15904.jpg,2,Neutral
final_dataset\happy_15912.jpg,2,Neutral
final_dataset\happy_15919.jpg,2,Neutral
final_dataset\happy_15910.jpg,4,Calm
final_dataset\happy_15913.jpg,2,Neutral
final_dataset\happy_15916.jpg,6,Happy
final_dataset\happy_15914.jpg,2,Neutral
final_dataset\happy_15915.jpg,0,Surprised
final_dataset\happy_15918.jpg,2,Neutral
final_dataset\happy_15917.jpg,1,Stressed
final_dataset\happy_15922.jpg,6,Happy
final_dataset\happy_15920.jpg,3,Angry
final_dataset\happy_15921.jpg,4,Calm
final_dataset\happy_15926.jpg,1,Stressed
final_dataset\happy_15923.jpg,2,Neutral
final_dataset\happy_15924.jpg,0,Surprised
final_dataset\happy_15930.jpg,1,Stressed
final_dataset\happy_15925.jpg,2,Neutral
final_dataset\happy_15928.jpg,0,Surprised
final_dataset\happy_15927.jpg,4,Calm
final_dataset\happy_15934.jpg,2,Neutral
final_dataset\happy_15929.jpg,2,Neutral
final_dataset\happy_15931.jpg,2,Neutral
final_dataset\happy_15932.jpg,2,Neutral
final_dataset\happy_15933.jpg,4,Calm
final_dataset\happy_15937.jpg,1,Stressed
final_dataset\happy_15938.jpg,1,Stressed
final_dataset\happy_15936.jpg,4,Calm
final_dataset\happy_15935.jpg,0,Surprised
final_dataset\happy_15941.jpg,4,Calm
final_dataset\happy_15940.jpg,4,Calm
final_dataset\happy_15944.jpg,3,Angry
final_dataset\happy_15939.jpg,2,Neutral
final_dataset\happy_15949.jpg,4,Calm
final_dataset\happy_15945.jpg,2,Neutral
final_dataset\happy_15942.jpg,4,Calm
final_dataset\happy_15946.jpg,6,Happy
final_dataset\happy_15947.jpg,4,Calm
final_dataset\happy_15943.jpg,4,Calm
final_dataset\happy_15951.jpg,4,Calm
final_dataset\happy_15948.jpg,3,Angry
final_dataset\happy_15954.jpg,4,Calm
final_dataset\happy_15958.jpg,2,Neutral
final_dataset\happy_15950.jpg,2,Neutral
final_dataset\happy_15952.jpg,2,Neutral
final_dataset\happy_15953.jpg,1,Stressed
final_dataset\happy_15957.jpg,2,Neutral
final_dataset\happy_15955.jpg,1,Stressed
final_dataset\happy_15956.jpg,1,Stressed
final_dataset\happy_15960.jpg,1,Stressed
final_dataset\happy_15963.jpg,1,Stressed
final_dataset\happy_15962.jpg,6,Happy
final_dataset\happy_15964.jpg,4,Calm
final_dataset\happy_15966.jpg,2,Neutral
final_dataset\happy_15965.jpg,4,Calm
final_dataset\happy_15959.jpg,0,Surprised
final_dataset\happy_15961.jpg,1,Stressed
final_dataset\happy_15969.jpg,2,Neutral
final_dataset\happy_15967.jpg,4,Calm
final_dataset\happy_15968.jpg,2,Neutral
final_dataset\happy_15973.jpg,4,Calm
final_dataset\happy_15970.jpg,2,Neutral
final_dataset\happy_15975.jpg,1,Stressed
final_dataset\happy_15971.jpg,0,Surprised
final_dataset\happy_15972.jpg,4,Calm
final_dataset\happy_15977.jpg,2,Neutral
final_dataset\happy_15974.jpg,0,Surprised
final_dataset\happy_15976.jpg,0,Surprised
final_dataset\happy_15979.jpg,1,Stressed
final_dataset\happy_15983.jpg,3,Angry
final_dataset\happy_15981.jpg,4,Calm
final_dataset\happy_15982.jpg,2,Neutral
final_dataset\happy_15978.jpg,3,Angry
final_dataset\happy_15980.jpg,1,Stressed
final_dataset\happy_15986.jpg,0,Surprised
final_dataset\happy_15988.jpg,4,Calm
final_dataset\happy_15985.jpg,1,Stressed
final_dataset\happy_15984.jpg,0,Surprised
final_dataset\happy_15987.jpg,4,Calm
final_dataset\happy_15994.jpg,3,Angry
final_dataset\happy_15989.jpg,1,Stressed
final_dataset\happy_15990.jpg,1,Stressed
final_dataset\happy_15991.jpg,4,Calm
final_dataset\happy_15992.jpg,4,Calm
final_dataset\happy_15997.jpg,0,Surprised
final_dataset\happy_15993.jpg,0,Surprised
final_dataset\happy_15995.jpg,2,Neutral
final_dataset\happy_15996.jpg,2,Neutral
final_dataset\happy_16001.jpg,1,Stressed
final_dataset\happy_15998.jpg,2,Neutral
final_dataset\happy_16000.jpg,1,Stressed
final_dataset\happy_15999.jpg,2,Neutral
final_dataset\happy_16005.jpg,1,Stressed
final_dataset\happy_16004.jpg,2,Neutral
final_dataset\happy_16002.jpg,0,Surprised
final_dataset\happy_16003.jpg,2,Neutral
final_dataset\happy_16008.jpg,4,Calm
final_dataset\happy_16006.jpg,3,Angry
final_dataset\happy_16007.jpg,4,Calm
final_dataset\happy_16009.jpg,4,Calm
final_dataset\happy_16010.jpg,1,Stressed
final_dataset\happy_16014.jpg,4,Calm
final_dataset\happy_16011.jpg,4,Calm
final_dataset\happy_16012.jpg,3,Angry
final_dataset\happy_16013.jpg,4,Calm
final_dataset\happy_16020.jpg,0,Surprised
final_dataset\happy_16015.jpg,1,Stressed
final_dataset\happy_16017.jpg,1,Stressed
final_dataset\happy_16016.jpg,2,Neutral
final_dataset\happy_16025.jpg,4,Calm
final_dataset\happy_16018.jpg,2,Neutral
final_dataset\happy_16021.jpg,1,Stressed
final_dataset\happy_16019.jpg,2,Neutral
final_dataset\happy_16027.jpg,1,Stressed
final_dataset\happy_16026.jpg,0,Surprised
final_dataset\happy_16022.jpg,1,Stressed
final_dataset\happy_16023.jpg,2,Neutral
final_dataset\happy_16033.jpg,4,Calm
final_dataset\happy_16031.jpg,1,Stressed
final_dataset\happy_16024.jpg,4,Calm
final_dataset\happy_16035.jpg,2,Neutral
final_dataset\happy_16028.jpg,2,Neutral
final_dataset\happy_16030.jpg,1,Stressed
final_dataset\happy_16032.jpg,2,Neutral
final_dataset\happy_16029.jpg,1,Stressed
final_dataset\happy_16040.jpg,0,Surprised
final_dataset\happy_16039.jpg,3,Angry
final_dataset\happy_16034.jpg,3,Angry
final_dataset\happy_16043.jpg,6,Happy
final_dataset\happy_16041.jpg,2,Neutral
final_dataset\happy_16042.jpg,4,Calm
final_dataset\happy_16036.jpg,1,Stressed
final_dataset\happy_16047.jpg,3,Angry
final_dataset\happy_16037.jpg,1,Stressed
final_dataset\happy_16038.jpg,4,Calm
final_dataset\happy_16048.jpg,1,Stressed
final_dataset\happy_16044.jpg,3,Angry
final_dataset\happy_16053.jpg,2,Neutral
final_dataset\happy_16049.jpg,6,Happy
final_dataset\happy_16050.jpg,0,Surprised
final_dataset\happy_16046.jpg,0,Surprised
final_dataset\happy_16045.jpg,1,Stressed
final_dataset\happy_16051.jpg,3,Angry
final_dataset\happy_16052.jpg,2,Neutral
final_dataset\happy_16059.jpg,0,Surprised
final_dataset\happy_16055.jpg,1,Stressed
final_dataset\happy_16054.jpg,2,Neutral
final_dataset\happy_16058.jpg,1,Stressed
final_dataset\happy_16056.jpg,2,Neutral
final_dataset\happy_16060.jpg,0,Surprised
final_dataset\happy_16057.jpg,2,Neutral
final_dataset\happy_16062.jpg,2,Neutral
final_dataset\happy_16061.jpg,0,Surprised
final_dataset\happy_16065.jpg,4,Calm
final_dataset\happy_16071.jpg,2,Neutral
final_dataset\happy_16069.jpg,4,Calm
final_dataset\happy_16070.jpg,4,Calm
final_dataset\happy_16063.jpg,4,Calm
final_dataset\happy_16064.jpg,4,Calm
final_dataset\happy_16067.jpg,4,Calm
